index,FECHA,DEPARTAMENTO,MUNICIPIO,TIPO_DE_EVENTO,DIVIPOLA,FALLECIDOS,HERIDOS,DESAPARECIDOS,AFECTADOS,FAMILIAS,VIVIENDAS_DESTRUIDAS,VIVIENDAS_AVERIADAS,LATITUD,LONGITUD,TOTAL_PERSONAS_INVOLUCRADAS,NIVEL_DEL_INCIDENTE_NATURAL,PERSONAS_INVOLUCRADAS
3379,2020-08-26,HUILA,GIGANTE,INCENDIO DE COBERTURA VEGETAL,41306.0,0.0,0,0,0,0,0,0,2.371781539,-75.51699754,0.0,LEVE,NO
3380,2018-01-26,SANTANDER,OCAMONTE,INCENDIO ESTRUCTURAL,68498.0,0.0,0,0,0,0,0,0,6.355368858,-73.12211833,0.0,LEVE,NO
3381,2018-02-13,SANTANDER,OCAMONTE,INCENDIO FORESTAL,68498.0,0.0,0,0,0,0,0,0,6.355368858,-73.12211833,0.0,LEVE,NO
3382,2018-05-09,SANTANDER,OCAMONTE,REMOCION EN MASA,68498.0,0.0,0,0,15,3,0,3,6.355368858,-73.12211833,15.0,LEVE,NO
3383,2018-08-24,SANTANDER,OCAMONTE,INCENDIO ESTRUCTURAL,68498.0,0.0,0,0,0,0,0,0,6.355368858,-73.12211833,0.0,LEVE,NO
3384,2019-07-30,SANTANDER,OCAMONTE,INUNDACION,68498.0,0.0,0,0,175,35,0,35,6.355368858,-73.12211833,175.0,IMPORTANTE,NO
3385,2020-06-02,SANTANDER,OCAMONTE,INCENDIO DE COBERTURA VEGETAL,68498.0,0.0,0,0,0,0,0,0,6.355368858,-73.12211833,0.0,LEVE,NO
3386,2020-02-13,SANTANDER,OCAMONTE,INCENDIO DE COBERTURA VEGETAL,68498.0,0.0,0,0,0,0,0,0,6.355368858,-73.12211833,0.0,LEVE,NO
3387,2018-01-26,TOLIMA,ARMERO,INCENDIO FORESTAL,73055.0,0.0,0,0,0,0,0,0,5.006758956,-74.84750095,0.0,LEVE,NO
3388,2018-08-25,TOLIMA,ARMERO,INCENDIO FORESTAL,73055.0,0.0,0,0,0,0,0,0,5.006758956,-74.84750095,0.0,LEVE,NO
3389,2019-08-15,TOLIMA,ARMERO,INCENDIO DE COBERTURA VEGETAL,73055.0,0.0,0,0,0,0,0,0,5.006758956,-74.84750095,0.0,LEVE,NO
3390,2019-09-07,TOLIMA,ARMERO,INCENDIO DE COBERTURA VEGETAL,73055.0,0.0,0,0,0,0,0,0,5.006758956,-74.84750095,0.0,LEVE,NO
3391,2020-03-02,TOLIMA,ARMERO,INCENDIO DE COBERTURA VEGETAL,73055.0,0.0,0,0,0,0,0,0,5.006758956,-74.84750095,0.0,LEVE,NO
3392,2020-07-31,TOLIMA,ARMERO,INCENDIO DE COBERTURA VEGETAL,73055.0,0.0,0,0,0,0,0,0,5.006758956,-74.84750095,0.0,LEVE,NO
3394,2019-04-27,ANTIOQUIA,LA ESTRELLA,COLAPSO ESTRUCTURAL,5380.0,0.0,0,0,10,2,2,0,6.137595883,-75.64895499,10.0,LEVE,NO
3395,2020-03-10,ANTIOQUIA,LA ESTRELLA,INUNDACION,5380.0,0.0,0,0,24,6,0,0,6.137595883,-75.64895499,24.0,LEVE,NO
3396,2020-04-10,ANTIOQUIA,LA ESTRELLA,INUNDACION,5380.0,0.0,0,0,30,6,0,6,6.137595883,-75.64895499,30.0,LEVE,NO
3397,2020-05-11,ANTIOQUIA,LA ESTRELLA,MOVIMIENTO EN MASA,5380.0,0.0,0,0,32,8,0,8,6.137595883,-75.64895499,32.0,LEVE,NO
3398,2018-01-27,BOYACA,NUEVO COLON,INCENDIO FORESTAL,15494.0,0.0,0,0,0,0,0,0,5.354701485,-73.44873424,0.0,LEVE,NO
3399,2018-03-14,BOYACA,NUEVO COLON,INCENDIO FORESTAL,15494.0,0.0,0,0,0,0,0,0,5.354701485,-73.44873424,0.0,LEVE,NO
3400,2018-12-25,BOYACA,NUEVO COLON,INCENDIO FORESTAL,15494.0,0.0,0,0,0,0,0,0,5.354701485,-73.44873424,0.0,LEVE,NO
3401,2020-04-28,BOYACA,NUEVO COLON,INCENDIO DE COBERTURA VEGETAL,15494.0,0.0,0,0,0,0,0,0,5.354701485,-73.44873424,0.0,LEVE,NO
3402,2018-01-27,CESAR,EL PASO,INCENDIO FORESTAL,20250.0,0.0,0,0,0,0,0,0,9.683474681,-73.73833778,0.0,LEVE,NO
3403,2018-02-05,CESAR,EL PASO,INCENDIO FORESTAL,20250.0,0.0,0,0,0,0,0,0,9.683474681,-73.73833778,0.0,LEVE,NO
3404,2018-02-21,CESAR,EL PASO,INCENDIO FORESTAL,20250.0,0.0,0,0,0,0,0,0,9.683474681,-73.73833778,0.0,LEVE,NO
3405,2018-02-21,CESAR,EL PASO,INCENDIO FORESTAL,20250.0,0.0,0,0,0,0,0,0,9.683474681,-73.73833778,0.0,LEVE,NO
3406,2018-02-24,CESAR,EL PASO,INCENDIO FORESTAL,20250.0,0.0,0,0,0,0,0,0,9.683474681,-73.73833778,0.0,LEVE,NO
3407,2018-04-23,CESAR,EL PASO,OTROS,20250.0,0.0,0,0,0,0,0,0,9.683474681,-73.73833778,0.0,LEVE,NO
3409,2018-12-16,CESAR,EL PASO,INCENDIO FORESTAL,20250.0,0.0,0,0,0,0,0,0,9.683474681,-73.73833778,0.0,LEVE,NO
3410,2018-12-18,CESAR,EL PASO,INCENDIO FORESTAL,20250.0,0.0,0,0,0,0,0,0,9.683474681,-73.73833778,0.0,LEVE,NO
3411,2018-12-25,CESAR,EL PASO,INCENDIO FORESTAL,20250.0,0.0,0,0,0,0,0,0,9.683474681,-73.73833778,0.0,LEVE,NO
3412,2018-12-30,CESAR,EL PASO,INCENDIO FORESTAL,20250.0,0.0,0,0,0,0,0,0,9.683474681,-73.73833778,0.0,LEVE,NO
3413,2019-01-03,CESAR,EL PASO,INCENDIO DE COBERTURA VEGETAL,20250.0,0.0,0,0,0,0,0,0,9.683474681,-73.73833778,0.0,LEVE,NO
3414,2019-01-02,CESAR,EL PASO,INCENDIO DE COBERTURA VEGETAL,20250.0,0.0,0,0,0,0,0,0,9.683474681,-73.73833778,0.0,LEVE,NO
3415,2019-01-06,CESAR,EL PASO,INCENDIO DE COBERTURA VEGETAL,20250.0,0.0,0,0,0,0,0,0,9.683474681,-73.73833778,0.0,LEVE,NO
3416,2019-01-28,CESAR,EL PASO,INCENDIO DE COBERTURA VEGETAL,20250.0,0.0,0,0,0,0,0,0,9.683474681,-73.73833778,0.0,LEVE,NO
3417,2019-02-02,CESAR,EL PASO,INCENDIO DE COBERTURA VEGETAL,20250.0,0.0,0,0,0,0,0,0,9.683474681,-73.73833778,0.0,LEVE,NO
3418,2019-02-07,CESAR,EL PASO,INCENDIO DE COBERTURA VEGETAL,20250.0,0.0,0,0,0,0,0,0,9.683474681,-73.73833778,0.0,LEVE,NO
3419,2019-03-09,CESAR,EL PASO,INCENDIO DE COBERTURA VEGETAL,20250.0,0.0,0,0,0,0,0,0,9.683474681,-73.73833778,0.0,LEVE,NO
3420,2019-03-11,CESAR,EL PASO,VENDAVAL,20250.0,0.0,0,0,0,0,0,38,9.683474681,-73.73833778,0.0,LEVE,NO
3421,2019-03-19,CESAR,EL PASO,INCENDIO DE COBERTURA VEGETAL,20250.0,0.0,0,0,0,0,0,0,9.683474681,-73.73833778,0.0,LEVE,NO
3422,2019-04-17,CESAR,EL PASO,INCENDIO DE COBERTURA VEGETAL,20250.0,0.0,0,0,0,0,0,0,9.683474681,-73.73833778,0.0,LEVE,NO
3424,2020-01-02,CESAR,EL PASO,INCENDIO DE COBERTURA VEGETAL,20250.0,0.0,0,0,0,0,0,0,9.683474681,-73.73833778,0.0,LEVE,NO
3425,2020-08-01,CESAR,EL PASO,INCENDIO DE COBERTURA VEGETAL,20250.0,0.0,0,0,0,0,0,0,9.683474681,-73.73833778,0.0,LEVE,NO
3426,2020-09-02,CESAR,EL PASO,INCENDIO DE COBERTURA VEGETAL,20250.0,0.0,0,0,0,0,0,0,9.683474681,-73.73833778,0.0,LEVE,NO
3427,2020-01-17,CESAR,EL PASO,INCENDIO DE COBERTURA VEGETAL,20250.0,0.0,0,0,0,0,0,0,9.683474681,-73.73833778,0.0,LEVE,NO
3428,2020-01-28,CESAR,EL PASO,INCENDIO DE COBERTURA VEGETAL,20250.0,0.0,0,0,0,0,0,0,9.683474681,-73.73833778,0.0,LEVE,NO
3429,2020-05-28,CESAR,EL PASO,TEMPORAL,20250.0,0.0,0,0,4,1,0,1,9.683474681,-73.73833778,4.0,LEVE,NO
3430,2020-08-23,CESAR,EL PASO,INUNDACION,20250.0,0.0,0,0,4,1,0,1,9.683474681,-73.73833778,4.0,LEVE,NO
3431,2020-12-27,CESAR,EL PASO,INCENDIO DE COBERTURA VEGETAL,20250.0,0.0,0,0,0,0,0,0,9.683474681,-73.73833778,0.0,LEVE,NO
3432,2018-01-27,SANTANDER,COROMORO,INCENDIO FORESTAL,68217.0,0.0,0,0,0,0,0,0,6.234735779,-72.98176803,0.0,LEVE,NO
3433,2018-02-16,SANTANDER,COROMORO,DESLIZAMIENTO,68217.0,0.0,0,0,0,0,0,0,6.234735779,-72.98176803,0.0,LEVE,NO
3434,2018-04-03,SANTANDER,COROMORO,TORMENTA ELECTRICA,68217.0,1.0,0,0,1,0,0,0,6.234735779,-72.98176803,2.0,LEVE,SI
3435,2018-05-09,SANTANDER,COROMORO,REMOCION EN MASA,68217.0,0.0,0,0,0,0,0,0,6.234735779,-72.98176803,0.0,LEVE,NO
3436,2018-10-24,SANTANDER,COROMORO,DESLIZAMIENTO,68217.0,0.0,0,0,0,0,0,0,6.234735779,-72.98176803,0.0,LEVE,NO
3437,2018-10-26,SANTANDER,COROMORO,REMOCION EN MASA,68217.0,0.0,0,0,20,4,0,4,6.234735779,-72.98176803,20.0,LEVE,NO
3438,2019-04-13,SANTANDER,COROMORO,VENDAVAL,68217.0,0.0,0,0,5,1,0,1,6.234735779,-72.98176803,5.0,LEVE,NO
3439,2019-04-21,SANTANDER,COROMORO,MOVIMIENTO EN MASA,68217.0,0.0,0,0,0,0,0,0,6.234735779,-72.98176803,0.0,LEVE,NO
3440,2019-04-23,SANTANDER,COROMORO,INUNDACION,68217.0,0.0,0,0,0,0,0,0,6.234735779,-72.98176803,0.0,LEVE,NO
3441,2020-06-03,SANTANDER,COROMORO,INCENDIO DE COBERTURA VEGETAL,68217.0,0.0,0,0,0,0,0,0,6.234735779,-72.98176803,0.0,LEVE,NO
3442,2020-11-03,SANTANDER,COROMORO,INCENDIO DE COBERTURA VEGETAL,68217.0,0.0,0,0,0,0,0,0,6.234735779,-72.98176803,0.0,LEVE,NO
3443,2020-02-25,SANTANDER,COROMORO,INCENDIO DE COBERTURA VEGETAL,68217.0,0.0,0,0,0,0,0,0,6.234735779,-72.98176803,0.0,LEVE,NO
3444,2018-01-27,VAUPES,MITU,INCENDIO ESTRUCTURAL,97001.0,0.0,0,0,5,1,0,1,1.06148231,-70.46688401,5.0,LEVE,NO
3445,2018-06-25,VAUPES,MITU,ACCIDENTE TRANSPORTE MARITIMO O FLUVIAL,97001.0,1.0,0,0,1,0,0,0,1.06148231,-70.46688401,2.0,LEVE,SI
3446,2018-07-07,VAUPES,MITU,INUNDACION,97001.0,0.0,0,0,5,1,0,1,1.06148231,-70.46688401,5.0,LEVE,NO
3447,2018-07-28,VAUPES,MITU,ACCIDENTE TRANSPORTE MARITIMO O FLUVIAL,97001.0,2.0,0,0,2,0,0,0,1.06148231,-70.46688401,4.0,LEVE,SI
3448,2018-09-18,VAUPES,MITU,INCENDIO FORESTAL,97001.0,0.0,0,0,0,0,0,0,1.06148231,-70.46688401,0.0,LEVE,NO
3449,2018-10-20,VAUPES,MITU,INCENDIO ESTRUCTURAL,97001.0,0.0,0,0,0,0,0,0,1.06148231,-70.46688401,0.0,LEVE,NO
3451,2018-11-19,VAUPES,MITU,INUNDACION,97001.0,0.0,0,0,30,6,0,6,1.06148231,-70.46688401,30.0,LEVE,NO
3452,2018-12-14,VAUPES,MITU,INCENDIO ESTRUCTURAL,97001.0,0.0,0,0,4,1,1,0,1.06148231,-70.46688401,4.0,LEVE,NO
3453,2019-03-03,VAUPES,MITU,ACCIDENTE TRANSPORTE MARITIMO O FLUVIAL,97001.0,1.0,0,0,1,0,0,0,1.06148231,-70.46688401,2.0,LEVE,SI
3454,2019-03-02,VAUPES,MITU,ACCIDENTE TRANSPORTE MARITIMO O FLUVIAL,97001.0,1.0,0,0,0,0,0,0,1.06148231,-70.46688401,1.0,LEVE,SI
3455,2019-06-11,VAUPES,MITU,INUNDACION,97001.0,0.0,0,0,74,13,0,11,1.06148231,-70.46688401,74.0,LEVE,NO
3456,2019-07-02,VAUPES,MITU,INUNDACION,97001.0,0.0,0,0,24,4,0,4,1.06148231,-70.46688401,24.0,LEVE,NO
3457,2019-07-04,VAUPES,MITU,INUNDACION,97001.0,0.0,0,0,16,4,0,4,1.06148231,-70.46688401,16.0,LEVE,NO
3458,2019-07-14,VAUPES,MITU,VENDAVAL,97001.0,0.0,0,0,0,0,0,0,1.06148231,-70.46688401,0.0,LEVE,NO
3459,2019-08-07,VAUPES,MITU,INCENDIO ESTRUCTURAL,97001.0,0.0,0,0,3,1,1,0,1.06148231,-70.46688401,3.0,LEVE,NO
3460,2019-08-05,VAUPES,MITU,INCENDIO ESTRUCTURAL,97001.0,0.0,0,0,5,1,1,0,1.06148231,-70.46688401,5.0,LEVE,NO
3461,2019-09-06,VAUPES,MITU,VENDAVAL,97001.0,0.0,0,0,2,1,0,1,1.06148231,-70.46688401,2.0,LEVE,NO
3463,2019-12-01,VAUPES,MITU,INCENDIO ESTRUCTURAL,97001.0,0.0,0,0,10,2,1,0,1.06148231,-70.46688401,10.0,LEVE,NO
3464,2020-03-08,VAUPES,MITU,INCENDIO ESTRUCTURAL,97001.0,0.0,0,0,24,4,4,0,1.06148231,-70.46688401,24.0,LEVE,NO
3465,2020-08-03,VAUPES,MITU,INCENDIO ESTRUCTURAL,97001.0,0.0,0,0,5,1,0,1,1.06148231,-70.46688401,5.0,LEVE,NO
3466,2020-08-09,VAUPES,MITU,INCENDIO DE COBERTURA VEGETAL,97001.0,0.0,0,0,0,0,0,0,1.06148231,-70.46688401,0.0,LEVE,NO
3467,2020-03-26,VAUPES,MITU,INCENDIO ESTRUCTURAL,97001.0,0.0,0,0,0,0,0,0,1.06148231,-70.46688401,0.0,LEVE,NO
3468,2020-08-15,VAUPES,MITU,ACCIDENTE TRANSPORTE MARITIMO O FLUVIAL,97001.0,1.0,0,0,1,0,0,0,1.06148231,-70.46688401,2.0,LEVE,SI
3469,2020-08-21,VAUPES,MITU,VENDAVAL,97001.0,0.0,0,0,44,11,0,11,1.06148231,-70.46688401,44.0,LEVE,NO
3471,2018-01-28,CASANARE,OROCUE,INCENDIO FORESTAL,85230.0,0.0,0,0,0,0,0,0,4.915139133,-71.59873966,0.0,LEVE,NO
3472,2018-01-30,CASANARE,OROCUE,INCENDIO FORESTAL,85230.0,0.0,0,0,0,0,0,0,4.915139133,-71.59873966,0.0,LEVE,NO
3473,2018-01-31,CASANARE,OROCUE,INCENDIO FORESTAL,85230.0,0.0,0,0,0,0,0,0,4.915139133,-71.59873966,0.0,LEVE,NO
3474,2018-02-08,CASANARE,OROCUE,INCENDIO FORESTAL,85230.0,0.0,0,0,0,0,0,0,4.915139133,-71.59873966,0.0,LEVE,NO
3475,2018-02-15,CASANARE,OROCUE,INCENDIO FORESTAL,85230.0,0.0,0,0,0,0,0,0,4.915139133,-71.59873966,0.0,LEVE,NO
3476,2018-02-15,CASANARE,OROCUE,INCENDIO FORESTAL,85230.0,0.0,0,0,0,0,0,0,4.915139133,-71.59873966,0.0,LEVE,NO
3477,2018-02-19,CASANARE,OROCUE,INCENDIO FORESTAL,85230.0,0.0,0,0,0,0,0,0,4.915139133,-71.59873966,0.0,LEVE,NO
3478,2018-02-23,CASANARE,OROCUE,INCENDIO FORESTAL,85230.0,0.0,0,0,0,0,0,0,4.915139133,-71.59873966,0.0,LEVE,NO
3479,2018-06-13,CASANARE,OROCUE,INUNDACION,85230.0,0.0,0,0,730,146,0,146,4.915139133,-71.59873966,730.0,IMPORTANTE,NO
3480,2018-07-13,CASANARE,OROCUE,INUNDACION,85230.0,0.0,0,0,644,295,0,0,4.915139133,-71.59873966,644.0,IMPORTANTE,NO
3481,2019-01-04,CASANARE,OROCUE,INCENDIO DE COBERTURA VEGETAL,85230.0,0.0,0,0,0,0,0,0,4.915139133,-71.59873966,0.0,LEVE,NO
3482,2019-01-03,CASANARE,OROCUE,INCENDIO DE COBERTURA VEGETAL,85230.0,0.0,0,0,0,0,0,0,4.915139133,-71.59873966,0.0,LEVE,NO
3483,2019-01-03,CASANARE,OROCUE,INCENDIO DE COBERTURA VEGETAL,85230.0,0.0,0,0,0,0,0,0,4.915139133,-71.59873966,0.0,LEVE,NO
3484,2019-01-05,CASANARE,OROCUE,INCENDIO DE COBERTURA VEGETAL,85230.0,0.0,0,0,0,0,0,0,4.915139133,-71.59873966,0.0,LEVE,NO
3485,2019-01-22,CASANARE,OROCUE,INCENDIO DE COBERTURA VEGETAL,85230.0,0.0,0,0,0,0,0,0,4.915139133,-71.59873966,0.0,LEVE,NO
3486,2019-01-27,CASANARE,OROCUE,INCENDIO DE COBERTURA VEGETAL,85230.0,0.0,0,0,0,0,0,0,4.915139133,-71.59873966,0.0,LEVE,NO
3487,2019-01-31,CASANARE,OROCUE,INCENDIO DE COBERTURA VEGETAL,85230.0,0.0,0,0,0,0,0,0,4.915139133,-71.59873966,0.0,LEVE,NO
3488,2019-02-01,CASANARE,OROCUE,INCENDIO DE COBERTURA VEGETAL,85230.0,0.0,0,0,0,0,0,0,4.915139133,-71.59873966,0.0,LEVE,NO
3489,2019-02-04,CASANARE,OROCUE,INCENDIO DE COBERTURA VEGETAL,85230.0,0.0,0,0,0,0,0,0,4.915139133,-71.59873966,0.0,LEVE,NO
3490,2019-02-07,CASANARE,OROCUE,INCENDIO DE COBERTURA VEGETAL,85230.0,0.0,0,0,0,0,0,0,4.915139133,-71.59873966,0.0,LEVE,NO
3491,2019-02-09,CASANARE,OROCUE,INCENDIO DE COBERTURA VEGETAL,85230.0,0.0,0,0,0,0,0,0,4.915139133,-71.59873966,0.0,LEVE,NO
3492,2019-02-11,CASANARE,OROCUE,INCENDIO DE COBERTURA VEGETAL,85230.0,0.0,0,0,0,0,0,0,4.915139133,-71.59873966,0.0,LEVE,NO
3493,2019-02-15,CASANARE,OROCUE,INCENDIO DE COBERTURA VEGETAL,85230.0,0.0,0,0,0,0,0,0,4.915139133,-71.59873966,0.0,LEVE,NO
3494,2019-02-26,CASANARE,OROCUE,INCENDIO DE COBERTURA VEGETAL,85230.0,0.0,0,0,0,0,0,0,4.915139133,-71.59873966,0.0,LEVE,NO
3495,2019-02-02,CASANARE,OROCUE,INCENDIO DE COBERTURA VEGETAL,85230.0,0.0,0,0,0,0,0,0,4.915139133,-71.59873966,0.0,LEVE,NO
3496,2019-03-01,CASANARE,OROCUE,INCENDIO DE COBERTURA VEGETAL,85230.0,0.0,0,0,0,0,0,0,4.915139133,-71.59873966,0.0,LEVE,NO
3497,2019-03-08,CASANARE,OROCUE,INCENDIO DE COBERTURA VEGETAL,85230.0,0.0,0,0,0,0,0,0,4.915139133,-71.59873966,0.0,LEVE,NO
3498,2019-04-24,CASANARE,OROCUE,INCENDIO DE COBERTURA VEGETAL,85230.0,0.0,0,0,0,0,0,0,4.915139133,-71.59873966,0.0,LEVE,NO
3499,2019-08-20,CASANARE,OROCUE,VENDAVAL,85230.0,0.0,0,0,15,3,0,3,4.915139133,-71.59873966,15.0,LEVE,NO
3500,2020-01-02,CASANARE,OROCUE,INCENDIO DE COBERTURA VEGETAL,85230.0,0.0,0,0,0,0,0,0,4.915139133,-71.59873966,0.0,LEVE,NO
3501,2020-02-03,CASANARE,OROCUE,INCENDIO DE COBERTURA VEGETAL,85230.0,0.0,0,0,0,0,0,0,4.915139133,-71.59873966,0.0,LEVE,NO
3502,2020-02-03,CASANARE,OROCUE,INCENDIO DE COBERTURA VEGETAL,85230.0,0.0,0,0,0,0,0,0,4.915139133,-71.59873966,0.0,LEVE,NO
3503,2020-03-04,CASANARE,OROCUE,INCENDIO DE COBERTURA VEGETAL,85230.0,0.0,0,0,0,0,0,0,4.915139133,-71.59873966,0.0,LEVE,NO
3504,2020-04-03,CASANARE,OROCUE,INCENDIO DE COBERTURA VEGETAL,85230.0,0.0,0,0,0,0,0,0,4.915139133,-71.59873966,0.0,LEVE,NO
3505,2020-06-03,CASANARE,OROCUE,INCENDIO DE COBERTURA VEGETAL,85230.0,0.0,0,0,0,0,0,0,4.915139133,-71.59873966,0.0,LEVE,NO
3506,2020-07-02,CASANARE,OROCUE,INCENDIO DE COBERTURA VEGETAL,85230.0,0.0,0,0,0,0,0,0,4.915139133,-71.59873966,0.0,LEVE,NO
3507,2020-10-03,CASANARE,OROCUE,INCENDIO DE COBERTURA VEGETAL,85230.0,0.0,0,0,0,0,0,0,4.915139133,-71.59873966,0.0,LEVE,NO
3508,2020-11-02,CASANARE,OROCUE,INCENDIO DE COBERTURA VEGETAL,85230.0,0.0,0,0,0,0,0,0,4.915139133,-71.59873966,0.0,LEVE,NO
3509,2020-12-02,CASANARE,OROCUE,INCENDIO DE COBERTURA VEGETAL,85230.0,0.0,0,0,0,0,0,0,4.915139133,-71.59873966,0.0,LEVE,NO
3510,2020-01-17,CASANARE,OROCUE,INCENDIO DE COBERTURA VEGETAL,85230.0,0.0,0,0,0,0,0,0,4.915139133,-71.59873966,0.0,LEVE,NO
3511,2020-01-27,CASANARE,OROCUE,INCENDIO DE COBERTURA VEGETAL,85230.0,0.0,0,0,0,0,0,0,4.915139133,-71.59873966,0.0,LEVE,NO
3512,2020-01-29,CASANARE,OROCUE,INCENDIO DE COBERTURA VEGETAL,85230.0,0.0,0,0,0,0,0,0,4.915139133,-71.59873966,0.0,LEVE,NO
3513,2020-02-16,CASANARE,OROCUE,INCENDIO DE COBERTURA VEGETAL,85230.0,0.0,0,0,0,0,0,0,4.915139133,-71.59873966,0.0,LEVE,NO
3514,2020-02-17,CASANARE,OROCUE,INCENDIO DE COBERTURA VEGETAL,85230.0,0.0,0,0,0,0,0,0,4.915139133,-71.59873966,0.0,LEVE,NO
3515,2020-02-23,CASANARE,OROCUE,INCENDIO DE COBERTURA VEGETAL,85230.0,0.0,0,0,0,0,0,0,4.915139133,-71.59873966,0.0,LEVE,NO
3516,2020-02-26,CASANARE,OROCUE,INCENDIO DE COBERTURA VEGETAL,85230.0,0.0,0,0,0,0,0,0,4.915139133,-71.59873966,0.0,LEVE,NO
3517,2020-02-27,CASANARE,OROCUE,INCENDIO DE COBERTURA VEGETAL,85230.0,0.0,0,0,0,0,0,0,4.915139133,-71.59873966,0.0,LEVE,NO
3518,2020-02-27,CASANARE,OROCUE,INCENDIO DE COBERTURA VEGETAL,85230.0,0.0,0,0,0,0,0,0,4.915139133,-71.59873966,0.0,LEVE,NO
3519,2020-02-29,CASANARE,OROCUE,INCENDIO DE COBERTURA VEGETAL,85230.0,0.0,0,0,0,0,0,0,4.915139133,-71.59873966,0.0,LEVE,NO
3520,2020-03-13,CASANARE,OROCUE,INCENDIO DE COBERTURA VEGETAL,85230.0,0.0,0,0,0,0,0,0,4.915139133,-71.59873966,0.0,LEVE,NO
3521,2020-03-15,CASANARE,OROCUE,INCENDIO DE COBERTURA VEGETAL,85230.0,0.0,0,0,0,0,0,0,4.915139133,-71.59873966,0.0,LEVE,NO
3522,2020-03-17,CASANARE,OROCUE,INCENDIO DE COBERTURA VEGETAL,85230.0,0.0,0,0,0,0,0,0,4.915139133,-71.59873966,0.0,LEVE,NO
3523,2020-03-17,CASANARE,OROCUE,INCENDIO DE COBERTURA VEGETAL,85230.0,0.0,0,0,0,0,0,0,4.915139133,-71.59873966,0.0,LEVE,NO
3525,2020-08-15,CASANARE,OROCUE,INCENDIO DE COBERTURA VEGETAL,85230.0,0.0,0,0,0,0,0,0,4.915139133,-71.59873966,0.0,LEVE,NO
3526,2018-01-28,CHOCO,RIOSUCIO,INCENDIO ESTRUCTURAL,27615.0,0.0,0,0,25,5,1,3,7.389887937,-77.24067483,25.0,LEVE,NO
3527,2018-03-15,CHOCO,RIOSUCIO,ACCIDENTE TRANSPORTE MARITIMO O FLUVIAL,27615.0,2.0,0,0,2,0,0,0,7.389887937,-77.24067483,4.0,LEVE,SI
3528,2018-06-12,CHOCO,RIOSUCIO,INUNDACION,27615.0,0.0,0,0,325,65,0,65,7.389887937,-77.24067483,325.0,IMPORTANTE,NO
3529,2018-06-12,CHOCO,RIOSUCIO,VENDAVAL,27615.0,0.0,0,0,1804,768,0,311,7.389887937,-77.24067483,1804.0,GRAVE,NO
3530,2018-11-27,CHOCO,RIOSUCIO,INUNDACION,27615.0,0.0,0,0,12500,2500,0,2500,7.389887937,-77.24067483,12500.0,ATÍPICO,NO
3531,2019-01-15,CHOCO,RIOSUCIO,EROSION,27615.0,0.0,0,0,30,6,3,3,7.389887937,-77.24067483,30.0,LEVE,NO
3532,2019-03-21,CHOCO,RIOSUCIO,INCENDIO ESTRUCTURAL,27615.0,0.0,0,0,3,1,1,0,7.389887937,-77.24067483,3.0,LEVE,NO
3533,2019-03-29,CHOCO,RIOSUCIO,INCENDIO DE COBERTURA VEGETAL,27615.0,0.0,0,0,0,0,0,0,7.389887937,-77.24067483,0.0,LEVE,NO
3534,2019-05-10,CHOCO,RIOSUCIO,INUNDACION,27615.0,0.0,0,0,0,0,0,0,7.389887937,-77.24067483,0.0,LEVE,NO
3535,2019-12-07,CHOCO,RIOSUCIO,INUNDACION,27615.0,0.0,0,0,9300,1860,0,40,7.389887937,-77.24067483,9300.0,GRAVE,NO
3536,2020-03-12,CHOCO,RIOSUCIO,SISMO,27615.0,0.0,0,0,0,0,0,0,7.389887937,-77.24067483,0.0,LEVE,NO
3537,2020-07-05,CHOCO,RIOSUCIO,VENDAVAL,27615.0,0.0,0,0,0,0,0,0,7.389887937,-77.24067483,0.0,LEVE,NO
3538,2020-03-15,CHOCO,RIOSUCIO,INCENDIO DE COBERTURA VEGETAL,27615.0,0.0,0,0,0,0,0,0,7.389887937,-77.24067483,0.0,LEVE,NO
3539,2020-09-14,CHOCO,RIOSUCIO,INUNDACION,27615.0,0.0,0,0,1769,396,0,396,7.389887937,-77.24067483,1769.0,GRAVE,NO
3540,2020-11-21,CHOCO,RIOSUCIO,INUNDACION,27615.0,0.0,0,0,4692,1173,0,1173,7.389887937,-77.24067483,4692.0,GRAVE,NO
3541,2020-11-28,CHOCO,RIOSUCIO,INCENDIO ESTRUCTURAL,27615.0,2.0,1,0,485,97,82,0,7.389887937,-77.24067483,488.0,IMPORTANTE,SI
3542,2018-01-28,CUNDINAMARCA,BOJACA,INCENDIO FORESTAL,25099.0,0.0,0,0,0,0,0,0,4.705576252,-74.3354077,0.0,LEVE,NO
3543,2018-10-20,CUNDINAMARCA,BOJACA,DESLIZAMIENTO,25099.0,0.0,0,0,22,7,0,7,4.705576252,-74.3354077,22.0,LEVE,NO
3544,2019-01-05,CUNDINAMARCA,BOJACA,INCENDIO DE COBERTURA VEGETAL,25099.0,0.0,0,0,0,0,0,0,4.705576252,-74.3354077,0.0,LEVE,NO
3545,2019-01-21,CUNDINAMARCA,BOJACA,INCENDIO DE COBERTURA VEGETAL,25099.0,0.0,0,0,0,0,0,0,4.705576252,-74.3354077,0.0,LEVE,NO
3546,2019-01-22,CUNDINAMARCA,BOJACA,INCENDIO DE COBERTURA VEGETAL,25099.0,0.0,0,0,0,0,0,0,4.705576252,-74.3354077,0.0,LEVE,NO
