FECHA;DEPARTAMENTO;MUNICIPIO;TIPO_DE_EVENTO;DIVIPOLA;FALLECIDOS;HERIDOS;DESAPARECIDOS;AFECTADOS;FAMILIAS;VIVIENDAS_DESTRUIDAS;VIVIENDAS_AVERIADAS
9/03/2020;BOYACA;GUACAMAYAS;INCENDIO DE COBERTURA VEGETAL;15317;0;0;0;0;0;0;0
9/03/2020;BOYACA;PESCA;INCENDIO DE COBERTURA VEGETAL;15542;0;0;0;0;0;0;0
9/03/2020;MAGDALENA;ALGARROBO;INCENDIO DE COBERTURA VEGETAL;47030;0;0;0;0;0;0;0
9/03/2020;CAUCA;PURACE;INCENDIO DE COBERTURA VEGETAL;19585;0;0;0;0;0;0;0
9/03/2020;BOYACA;FIRAVITOBA;INCENDIO DE COBERTURA VEGETAL;15272;0;0;0;0;0;0;0
9/03/2020;CASANARE;MONTERREY;INCENDIO DE COBERTURA VEGETAL;85162;0;0;0;0;0;0;0
9/03/2020;ANTIOQUIA;TITIRIBI;INCENDIO DE COBERTURA VEGETAL;5809;0;0;0;0;0;0;0
9/03/2020;ANTIOQUIA;REMEDIOS;INCENDIO DE COBERTURA VEGETAL;5604;0;0;0;0;0;0;0
9/03/2020;SUCRE;GALERAS;INCENDIO DE COBERTURA VEGETAL;70235;0;0;0;0;0;0;0
9/04/2020;MAGDALENA;SITIONUEVO;INCENDIO DE COBERTURA VEGETAL;47745;0;0;0;0;0;0;0
9/04/2020;CUNDINAMARCA;AGUA DE DIOS;INCENDIO DE COBERTURA VEGETAL;25001;0;0;0;0;0;0;0
9/04/2020;CHOCO;SAN JOSE DEL PALMAR;MOVIMIENTO EN MASA;27660;0;0;0;0;0;0;0
9/04/2020;MAGDALENA;SANTA MARTA;INCENDIO DE COBERTURA VEGETAL;47001;0;0;0;0;0;0;0
9/04/2020;CUNDINAMARCA;TABIO;INCENDIO ESTRUCTURAL;25785;0;1;0;4;1;0;1
9/04/2020;LA GUAJIRA;LA JAGUA DEL PILAR;VENDAVAL;44420;0;0;0;0;0;0;0
9/04/2020;CUNDINAMARCA;AGUA DE DIOS;INCENDIO DE COBERTURA VEGETAL;25001;0;0;0;0;0;0;0
9/04/2020;ATLANTICO;SABANALARGA;INCENDIO ESTRUCTURAL;8638;0;0;0;5;1;1;0
9/05/2020;CAQUETA;FLORENCIA;MOVIMIENTO EN MASA;18001;0;0;0;0;0;0;0
9/05/2020;MAGDALENA;SANTA MARTA;ACCIDENTE TRANSPORTE AEREO;47001;0;1;0;0;0;0;0
9/05/2020;PUTUMAYO;SAN MIGUEL;CRECIENTE SUBITA;86757;0;0;0;4;1;0;1
9/05/2020;CALDAS;LA DORADA;INCENDIO DE COBERTURA VEGETAL;17380;0;0;0;0;0;0;0
9/05/2020;CAUCA;LOPEZ DE MICAY;MOVIMIENTO EN MASA;19418;0;0;0;10;2;2;0
9/05/2020;CUNDINAMARCA;SOACHA;INMERSION;25754;1;0;0;1;0;0;0
9/05/2020;CALDAS;RIOSUCIO;VENDAVAL;17614;0;0;0;570;114;0;114
9/05/2020;HUILA;BARAYA;CRECIENTE SUBITA;41078;0;0;0;0;0;0;0
9/05/2020;CAUCA;LOPEZ DE MICAY;MOVIMIENTO EN MASA;19418;0;0;0;8;3;2;0
9/05/2020;CUNDINAMARCA;GUAYABAL DE SIQUIMA;INCENDIO DE COBERTURA VEGETAL;25328;0;0;0;0;0;0;0
9/06/2020;SUCRE;BUENAVISTA;INUNDACION;70110;0;0;0;190;38;0;38
9/06/2020;SUCRE;SANTIAGO DE TOLU;INUNDACION;70820;0;0;0;4090;818;0;818
9/06/2020;RISARALDA;PEREIRA;TEMPORAL;66001;0;0;0;97;19;0;19
9/06/2020;ANTIOQUIA;NECOCLI;VENDAVAL;5490;0;0;0;168;42;0;42
9/06/2020;VALLE DEL CAUCA;YUMBO;INCENDIO DE COBERTURA VEGETAL;76892;0;2;0;2;0;0;0
9/06/2020;META;LA MACARENA;INCENDIO DE COBERTURA VEGETAL;50350;0;0;0;0;0;0;0
9/06/2020;CUNDINAMARCA;CAQUEZA;MOVIMIENTO EN MASA;25151;0;0;0;0;0;0;0
9/06/2020;RISARALDA;DOSQUEBRADAS;INUNDACION;66170;0;0;0;52;13;0;13
9/06/2020;SANTANDER;BARBOSA;INUNDACION;68077;0;0;0;0;0;0;0
9/07/2020;CALDAS;SAMANA;CRECIENTE SUBITA;17662;1;1;0;2;0;0;0
9/07/2020;META;VILLAVICENCIO;CRECIENTE SUBITA;50001;0;0;0;5;0;0;0
9/07/2020;RISARALDA;PEREIRA;MOVIMIENTO EN MASA;66001;0;0;0;4;1;0;1
9/07/2020;TOLIMA;CAJAMARCA;MOVIMIENTO EN MASA;73124;0;0;0;0;0;0;0
9/07/2020;META;PUERTO RICO;ACCIDENTE TRANSPORTE MARITIMO O FLUVIAL;50590;1;0;0;0;0;0;0
9/07/2020;SANTANDER;SAN BENITO;CASO FORTUITO;68673;3;0;0;0;0;0;0
9/07/2020;CASANARE;TRINIDAD;INUNDACION;85430;0;0;0;112;28;0;28
9/07/2020;ATLANTICO;TUBARA;INUNDACION;8832;0;0;0;124;32;0;32
9/08/2020;ANTIOQUIA;VIGIA DEL FUERTE;INCENDIO ESTRUCTURAL;5873;0;0;0;12;3;3;0
9/08/2020;CUNDINAMARCA;PACHO;INCENDIO DE COBERTURA VEGETAL;25513;0;0;0;0;0;0;0
9/08/2020;ANTIOQUIA;AMALFI;INCENDIO DE COBERTURA VEGETAL;5031;0;0;0;0;0;0;0
9/08/2020;TOLIMA;PRADO;INCENDIO DE COBERTURA VEGETAL;73563;0;0;0;0;0;0;0
9/08/2020;ANTIOQUIA;BELLO;INCENDIO DE COBERTURA VEGETAL;5088;0;0;0;0;0;0;0
9/08/2020;TOLIMA;MARIQUITA;INCENDIO DE COBERTURA VEGETAL;73443;0;0;0;0;0;0;0
9/08/2020;CHOCO;QUIBDO;CRECIENTE SUBITA;27001;1;1;0;276;130;1;5
9/08/2020;CHOCO;BAHIA SOLANO;CRECIENTE SUBITA;27075;0;0;0;0;0;0;0
9/08/2020;CUNDINAMARCA;SAN FRANCISCO;INCENDIO DE COBERTURA VEGETAL;25658;0;0;0;0;0;0;0
9/08/2020;CUNDINAMARCA;LA MESA;INCENDIO DE COBERTURA VEGETAL;25386;0;0;0;0;0;0;0
9/08/2020;CUNDINAMARCA;PACHO;INCENDIO DE COBERTURA VEGETAL;25513;0;0;0;0;0;0;0
9/08/2020;CHOCO;QUIBDO;MOVIMIENTO EN MASA;27001;0;0;0;5;1;0;1
9/09/2020;SUCRE;DEPARTAMENTO;INUNDACION;70;0;0;0;0;0;0;0
9/09/2020;NORTE DE SANTANDER;PAMPLONITA;ACCIDENTE MINERO;54520;1;1;0;2;0;0;0
9/09/2020;HUILA;PALERMO;INCENDIO DE COBERTURA VEGETAL;41524;0;0;0;0;0;0;0
9/09/2020;NARIÑO;LA CRUZ;INCENDIO DE COBERTURA VEGETAL;52378;0;0;0;0;0;0;0
9/09/2020;BOLIVAR;MONTECRISTO;INUNDACION;13458;0;0;0;44;11;0;11
9/09/2020;HUILA;TELLO;INCENDIO DE COBERTURA VEGETAL;41799;0;0;0;0;0;0;0
9/09/2020;ANTIOQUIA;CACERES;INUNDACION;5120;0;0;0;0;0;0;0
9/10/2020;BOGOTA, D.C.;BOGOTA, D.C.;INCENDIO ESTRUCTURAL;11001;0;1;0;1;0;0;0
9/10/2020;MAGDALENA;SANTA MARTA;INCENDIO ESTRUCTURAL;47001;0;0;0;0;0;0;0
9/10/2020;CUNDINAMARCA;VILLETA;INCENDIO DE COBERTURA VEGETAL;25875;0;0;0;0;0;0;0
9/10/2020;META;VILLAVICENCIO;TEMPORAL;50001;0;0;0;0;0;0;0
9/10/2020;HUILA;NEIVA;INCENDIO DE COBERTURA VEGETAL;41001;0;0;0;0;0;0;0
9/10/2020;NARIÑO;ALBAN;INCENDIO DE COBERTURA VEGETAL;52019;0;0;0;0;0;0;0
9/10/2020;META;MAPIRIPAN;INCENDIO DE COBERTURA VEGETAL;50325;0;0;0;0;0;0;0
9/10/2020;HUILA;GIGANTE;INCENDIO DE COBERTURA VEGETAL;41306;0;0;0;0;0;0;0
9/10/2020;HUILA;SAN AGUSTIN;INCENDIO DE COBERTURA VEGETAL;41668;0;0;0;0;0;0;0
9/10/2020;BOLIVAR;SAN JACINTO;TEMPORAL;13654;0;0;0;0;0;0;0
9/11/2020;SUCRE;COVEÑAS;INUNDACION;70221;0;0;0;168;42;0;42
9/11/2020;CUNDINAMARCA;UTICA;INCENDIO DE COBERTURA VEGETAL;25851;0;0;0;0;0;0;0
9/11/2020;RISARALDA;BELEN DE UMBRIA;VENDAVAL;66088;0;0;0;0;0;0;0
9/11/2020;RISARALDA;PEREIRA;VENDAVAL;66001;0;0;0;4;1;0;1
9/11/2020;HUILA;PITALITO;INCENDIO DE COBERTURA VEGETAL;41551;0;0;0;0;0;0;0
9/11/2020;LA GUAJIRA;RIOHACHA;INUNDACION;44001;0;0;0;7500;1500;0;1500
9/11/2020;SANTANDER;PUERTO PARRA;INUNDACION;68573;0;0;0;500;100;0;100
9/11/2020;NORTE DE SANTANDER;GRAMALOTE;MOVIMIENTO EN MASA;54313;0;0;0;0;0;0;0
9/11/2020;NORTE DE SANTANDER;CHITAGA;MOVIMIENTO EN MASA;54174;0;0;0;0;0;0;0
9/11/2020;NORTE DE SANTANDER;VILLA CARO;MOVIMIENTO EN MASA;54871;0;0;0;0;0;0;0
9/11/2020;NORTE DE SANTANDER;MUTISCUA;MOVIMIENTO EN MASA;54480;0;0;0;0;0;0;0
9/11/2020;NORTE DE SANTANDER;CONVENCION;MOVIMIENTO EN MASA;54206;0;0;0;4;1;0;1
9/11/2020;CAUCA;EL TAMBO;INUNDACION;19256;0;0;0;760;192;0;192
9/12/2020;MAGDALENA;DEPARTAMENTO;OTROS;47;0;0;0;0;0;0;0
9/12/2020;CORDOBA;DEPARTAMENTO;OTROS;23;0;0;0;0;0;0;0
9/12/2020;SUCRE;DEPARTAMENTO;OTROS;70;0;0;0;0;0;0;0
9/12/2020;META;VILLAVICENCIO;EROSION;50001;0;0;0;8;2;0;2
9/12/2020;TOLIMA;VENADILLO;INUNDACION;73861;0;0;0;16;4;0;4
9/12/2020;RISARALDA;DOSQUEBRADAS;MOVIMIENTO EN MASA;66170;0;1;0;1;0;0;0
9/12/2020;CUNDINAMARCA;EL COLEGIO;INCENDIO ESTRUCTURAL;25245;0;0;0;4;1;0;1
9/12/2020;SANTANDER;SOCORRO;INCENDIO ESTRUCTURAL;68755;0;3;0;4;1;1;0
9/12/2020;CUNDINAMARCA;SUESCA;ACCIDENTE TRANSPORTE TERRESTRE;25772;0;4;0;4;0;0;0
9/12/2020;SANTANDER;SOCORRO;VENDAVAL;68755;0;0;0;0;0;0;0
9/12/2020;ANTIOQUIA;MURINDO;INUNDACION;5475;0;0;0;94;32;0;32
10/01/2020;CUNDINAMARCA;FOMEQUE;INCENDIO DE COBERTURA VEGETAL;25279;0;0;0;0;0;0;0
10/01/2020;ANTIOQUIA;SAN CARLOS;INCENDIO DE COBERTURA VEGETAL;5649;0;0;0;0;0;0;0
10/01/2020;NORTE DE SANTANDER;TOLEDO;INCENDIO DE COBERTURA VEGETAL;54820;0;0;0;0;0;0;0
10/01/2020;ATLANTICO;PONEDERA;INCENDIO DE COBERTURA VEGETAL;8560;0;0;0;35;7;6;0
10/01/2020;META;PUERTO RICO;INCENDIO DE COBERTURA VEGETAL;50590;0;0;0;0;0;0;0
10/01/2020;NORTE DE SANTANDER;RAGONVALIA;INCENDIO DE COBERTURA VEGETAL;54599;0;0;0;0;0;0;0
10/01/2020;CUNDINAMARCA;CHOACHI;INCENDIO DE COBERTURA VEGETAL;25181;0;0;0;0;0;0;0
10/01/2020;CUNDINAMARCA;LA VEGA;INCENDIO DE COBERTURA VEGETAL;25402;0;0;0;0;0;0;0
10/01/2020;ANTIOQUIA;AMAGA;INCENDIO DE COBERTURA VEGETAL;5030;0;0;0;0;0;0;0
10/01/2020;BOYACA;GUAYATA;INCENDIO DE COBERTURA VEGETAL;15325;0;0;0;0;0;0;0
10/01/2020;BOYACA;RAMIRIQUI;INCENDIO DE COBERTURA VEGETAL;15599;0;0;0;0;0;0;0
10/01/2020;BOYACA;SOCHA;INCENDIO DE COBERTURA VEGETAL;15757;0;0;0;0;0;0;0
10/01/2020;ANTIOQUIA;CALDAS;INCENDIO DE COBERTURA VEGETAL;5129;0;0;0;0;0;0;0
10/01/2020;ATLANTICO;SABANAGRANDE;INCENDIO DE COBERTURA VEGETAL;8634;0;0;0;0;0;0;0
10/01/2020;CAUCA;INZA;INCENDIO DE COBERTURA VEGETAL;19355;0;0;0;0;0;0;0
10/01/2020;CUNDINAMARCA;SIMIJACA;HELADA;25745;0;0;0;0;0;0;0
10/01/2020;HUILA;ISNOS;INCENDIO DE COBERTURA VEGETAL;41359;0;0;0;0;0;0;0
10/01/2020;CORDOBA;PLANETA RICA;SEQUIA;23555;0;0;0;0;0;0;0
10/02/2020;BOYACA;SABOYA;INCENDIO DE COBERTURA VEGETAL;15632;0;0;0;0;0;0;0
10/02/2020;MAGDALENA;CIENAGA;INCENDIO DE COBERTURA VEGETAL;47189;0;0;0;0;0;0;0
10/02/2020;MAGDALENA;CIENAGA;INCENDIO DE COBERTURA VEGETAL;47189;0;0;0;0;0;0;0
10/02/2020;CUNDINAMARCA;GACHALA;INCENDIO DE COBERTURA VEGETAL;25293;0;0;0;0;0;0;0
10/02/2020;SANTANDER;CHIMA;INCENDIO DE COBERTURA VEGETAL;68176;0;0;0;0;0;0;0
10/02/2020;META;PUERTO RICO;INCENDIO DE COBERTURA VEGETAL;50590;0;0;0;0;0;0;0
10/02/2020;META;GRANADA;INCENDIO DE COBERTURA VEGETAL;50313;0;0;0;0;0;0;0
10/02/2020;META;PUERTO RICO;INCENDIO DE COBERTURA VEGETAL;50590;0;0;0;0;0;0;0
10/02/2020;META;SAN JUAN DE ARAMA;INCENDIO DE COBERTURA VEGETAL;50683;0;0;0;0;0;0;0
10/02/2020;CUNDINAMARCA;SOACHA;INCENDIO DE COBERTURA VEGETAL;25754;0;0;0;0;0;0;0
10/02/2020;CESAR;SAN MARTIN;INCENDIO DE COBERTURA VEGETAL;20770;0;0;0;0;0;0;0
10/02/2020;META;ACACIAS;INCENDIO DE COBERTURA VEGETAL;50006;0;0;0;0;0;0;0
10/02/2020;META;PUERTO RICO;INCENDIO DE COBERTURA VEGETAL;50590;0;0;0;0;0;0;0
10/02/2020;META;CUMARAL;INCENDIO DE COBERTURA VEGETAL;50226;0;0;0;0;0;0;0
10/02/2020;CUNDINAMARCA;EL COLEGIO;INCENDIO ESTRUCTURAL;25245;0;0;0;24;0;0;0
10/02/2020;TOLIMA;RONCESVALLES;INCENDIO DE COBERTURA VEGETAL;73622;0;0;0;0;0;0;0
10/02/2020;TOLIMA;PLANADAS;INCENDIO DE COBERTURA VEGETAL;73555;0;0;0;0;0;0;0
10/02/2020;TOLIMA;CASABIANCA;INCENDIO DE COBERTURA VEGETAL;73152;0;0;0;0;0;0;0
10/02/2020;CASANARE;AGUAZUL;INCENDIO DE COBERTURA VEGETAL;85010;0;0;0;0;0;0;0
10/02/2020;SANTANDER;BARBOSA;INCENDIO DE COBERTURA VEGETAL;68077;0;0;0;0;0;0;0
10/02/2020;SANTANDER;MOLAGAVITA;INCENDIO DE COBERTURA VEGETAL;68468;0;0;0;0;0;0;0
10/02/2020;BOYACA;PAZ DE RIO;INCENDIO DE COBERTURA VEGETAL;15537;0;0;0;0;0;0;0
10/02/2020;GUAINIA;INÍRIDA;INCENDIO DE COBERTURA VEGETAL;94001;0;0;0;0;0;0;0
10/02/2020;SANTANDER;MOLAGAVITA;INCENDIO DE COBERTURA VEGETAL;68468;0;0;0;0;0;0;0
10/02/2020;CUNDINAMARCA;TIBIRITA;INCENDIO DE COBERTURA VEGETAL;25807;0;0;0;0;0;0;0
10/02/2020;HUILA;GUADALUPE;INCENDIO DE COBERTURA VEGETAL;41319;0;0;0;0;0;0;0
10/02/2020;HUILA;PITALITO;INCENDIO DE COBERTURA VEGETAL;41551;0;0;0;0;0;0;0
10/02/2020;BOLIVAR;CLEMENCIA;SEQUIA;13222;0;0;0;1500;300;0;0
10/03/2020;BOYACA;SOGAMOSO;INCENDIO DE COBERTURA VEGETAL;15759;0;0;0;0;0;0;0
10/03/2020;CAUCA;CORINTO;VENDAVAL;19212;0;0;0;39;13;0;12
10/03/2020;RISARALDA;PEREIRA;INCENDIO DE COBERTURA VEGETAL;66001;0;0;0;0;0;0;0
10/03/2020;MAGDALENA;CIENAGA;INCENDIO DE COBERTURA VEGETAL;47189;0;0;0;0;0;0;0
10/03/2020;SANTANDER;CIMITARRA;INCENDIO DE COBERTURA VEGETAL;68190;0;0;0;0;0;0;0
10/03/2020;CUNDINAMARCA;FOMEQUE;INCENDIO DE COBERTURA VEGETAL;25279;0;0;0;0;0;0;0
10/03/2020;TOLIMA;ICONONZO;INCENDIO ESTRUCTURAL;73352;0;2;0;10;2;0;2
10/03/2020;CUNDINAMARCA;PAIME;MOVIMIENTO EN MASA;25518;0;0;0;0;0;0;0
10/03/2020;CUNDINAMARCA;LA PEÑA;MOVIMIENTO EN MASA;25398;0;0;0;0;0;0;0
10/03/2020;META;CABUYARO;INCENDIO DE COBERTURA VEGETAL;50124;0;0;0;0;0;0;0
10/03/2020;BOLIVAR;SAN JUAN NEPOMUCENO;INCENDIO DE COBERTURA VEGETAL;13657;0;0;0;0;0;0;0
10/03/2020;CESAR;BECERRIL;INCENDIO DE COBERTURA VEGETAL;20045;0;0;0;0;0;0;0
10/03/2020;CESAR;EL COPEY;INCENDIO DE COBERTURA VEGETAL;20238;0;0;0;0;0;0;0
10/03/2020;TOLIMA;COYAIMA;VENDAVAL;73217;0;0;0;84;21;4;17
10/03/2020;RISARALDA;QUINCHIA;INCENDIO DE COBERTURA VEGETAL;66594;0;0;0;0;0;0;0
10/03/2020;CESAR;VALLEDUPAR;INCENDIO DE COBERTURA VEGETAL;20001;0;0;0;0;0;0;0
10/03/2020;CASANARE;OROCUE;INCENDIO DE COBERTURA VEGETAL;85230;0;0;0;0;0;0;0
10/03/2020;CAUCA;PAEZ;INCENDIO DE COBERTURA VEGETAL;19517;0;0;0;0;0;0;0
10/03/2020;ANTIOQUIA;YONDO;INCENDIO DE COBERTURA VEGETAL;5893;0;0;0;0;0;0;0
10/03/2020;CASANARE;MONTERREY;INCENDIO DE COBERTURA VEGETAL;85162;0;0;0;0;0;0;0
10/03/2020;CUNDINAMARCA;FOMEQUE;INCENDIO DE COBERTURA VEGETAL;25279;0;0;0;0;0;0;0
10/03/2020;CUNDINAMARCA;FOMEQUE;INCENDIO DE COBERTURA VEGETAL;25279;0;0;0;0;0;0;0
10/03/2020;CUNDINAMARCA;FOMEQUE;INCENDIO DE COBERTURA VEGETAL;25279;0;0;0;0;0;0;0
10/03/2020;VICHADA;LA PRIMAVERA;INCENDIO DE COBERTURA VEGETAL;99524;0;0;0;0;0;0;0
10/03/2020;ARAUCA;ARAUCA;INCENDIO DE COBERTURA VEGETAL;81001;0;0;0;0;0;0;0
10/03/2020;CUNDINAMARCA;FOMEQUE;INCENDIO DE COBERTURA VEGETAL;25279;0;0;0;0;0;0;0
10/04/2020;LA GUAJIRA;VILLANUEVA;TEMPORAL;44874;0;0;0;75;15;0;15
10/04/2020;RISARALDA;GUATICA;TEMPORAL;66318;0;0;0;10;2;0;2
10/04/2020;RISARALDA;PEREIRA;TEMPORAL;66001;0;0;0;4;1;0;1
10/04/2020;SANTANDER;PIEDECUESTA;INUNDACION;68547;0;0;0;45;9;0;9
10/04/2020;SANTANDER;GIRON;INUNDACION;68307;0;0;0;30;6;0;6
10/04/2020;SANTANDER;CEPITA;INUNDACION;68160;0;0;0;0;0;0;0
10/04/2020;ANTIOQUIA;ANORI;TEMPORAL;5040;0;0;0;17;4;0;4
10/04/2020;ANTIOQUIA;URRAO;INUNDACION;5847;0;0;0;40;8;0;8
10/04/2020;ANTIOQUIA;MUTATA;INUNDACION;5480;0;0;0;75;15;0;15
10/04/2020;CHOCO;NUQUI;INCENDIO ESTRUCTURAL;27495;0;2;0;19;4;4;0
10/04/2020;ANTIOQUIA;SAN RAFAEL;MOVIMIENTO EN MASA;5667;0;0;0;15;3;0;3
10/05/2020;CUNDINAMARCA;ANOLAIMA;INCENDIO DE COBERTURA VEGETAL;25040;0;0;0;0;0;0;0
10/05/2020;NORTE DE SANTANDER;SARDINATA;INCENDIO DE COBERTURA VEGETAL;54720;0;0;0;0;0;0;0
10/05/2020;CAUCA;TIMBIQUI;SISMO;19809;0;0;0;0;0;0;0
10/05/2020;BOGOTA, D.C.;BOGOTA, D.C.;INCENDIO ESTRUCTURAL;11001;0;0;0;0;0;0;0
10/06/2020;ATLANTICO;JUAN DE ACOSTA;VENDAVAL;8372;0;0;0;200;50;0;50
10/06/2020;ATLANTICO;SABANALARGA;VENDAVAL;8638;0;0;0;2008;502;0;502
10/06/2020;SUCRE;SAN PEDRO;INUNDACION;70717;0;0;0;440;110;0;110
10/06/2020;SUCRE;GUARANDA;VENDAVAL;70265;0;0;0;15;3;0;3
10/06/2020;SUCRE;COVEÑAS;INUNDACION;70221;0;0;0;48;12;0;12
10/06/2020;CAQUETA;FLORENCIA;ACCIDENTE TRANSPORTE TERRESTRE;18001;3;8;0;11;0;0;0
10/06/2020;CESAR;VALLEDUPAR;INUNDACION;20001;0;0;0;400;100;0;100
10/06/2020;TOLIMA;PLANADAS;TEMPORAL;73555;0;0;0;8;2;0;2
10/06/2020;MAGDALENA;ARACATACA;INUNDACION;47053;0;0;0;120;30;0;30
10/06/2020;HUILA;NEIVA;TEMPORAL;41001;0;0;0;120;24;0;24
10/06/2020;HUILA;NEIVA;INCENDIO ESTRUCTURAL;41001;0;0;0;0;0;0;0
10/06/2020;BOYACA;AQUITANIA;INCENDIO DE COBERTURA VEGETAL;15047;0;0;0;0;0;0;0
10/06/2020;CAUCA;POPAYAN;ACCIDENTE TRANSPORTE TERRESTRE;19001;0;1;0;1;0;0;0
10/06/2020;HUILA;PALERMO;COLAPSO ESTRUCTURAL;41524;0;0;0;0;0;0;0
10/06/2020;HUILA;YAGUARA;VENDAVAL;41885;0;0;0;5;1;0;1
10/06/2020;ANTIOQUIA;REMEDIOS;VENDAVAL;5604;0;0;0;28;6;0;6
10/06/2020;ATLANTICO;BARANOA;VENDAVAL;8078;0;0;0;136;34;0;34
10/06/2020;ATLANTICO;PIOJO;VENDAVAL;8549;0;0;0;80;20;0;20
10/06/2020;SUCRE;OVEJAS;INUNDACION;70508;0;0;0;68;17;0;17
10/06/2020;SUCRE;SAN LUIS DE SINCE;INUNDACION;70742;0;0;0;20;5;0;5
10/06/2020;SUCRE;SAN LUIS DE SINCE;INUNDACION;70742;1;0;0;1;0;0;0
10/07/2020;CAUCA;TIMBIQUI;INUNDACION;19809;0;0;0;0;0;0;0
10/07/2020;CUNDINAMARCA;TOCAIMA;INCENDIO DE COBERTURA VEGETAL;25815;0;0;0;0;0;0;0
10/07/2020;RISARALDA;MARSELLA;VENDAVAL;66440;0;0;0;14;5;0;5
10/07/2020;SANTANDER;PIEDECUESTA;INCENDIO DE COBERTURA VEGETAL;68547;0;0;0;0;0;0;0
10/08/2020;SUCRE;LA UNION;INCENDIO ESTRUCTURAL;70400;0;0;0;9;1;1;0
10/08/2020;CUNDINAMARCA;SAN FRANCISCO;INCENDIO DE COBERTURA VEGETAL;25658;0;0;0;0;0;0;0
10/08/2020;BOLIVAR;MARIA LA BAJA;TEMPORAL;13442;0;0;0;140;28;0;28
10/08/2020;ANTIOQUIA;SAN VICENTE;INCENDIO DE COBERTURA VEGETAL;5674;0;0;0;0;0;0;0
10/08/2020;NARIÑO;IPIALES;INCENDIO DE COBERTURA VEGETAL;52356;0;0;0;0;0;0;0
10/08/2020;CUNDINAMARCA;CACHIPAY;INCENDIO DE COBERTURA VEGETAL;25123;0;0;0;0;0;0;0
10/08/2020;CUNDINAMARCA;CACHIPAY;INCENDIO DE COBERTURA VEGETAL;25123;0;0;0;0;0;0;0
10/08/2020;CUNDINAMARCA;CACHIPAY;INCENDIO DE COBERTURA VEGETAL;25123;0;0;0;0;0;0;0
10/08/2020;CUNDINAMARCA;CACHIPAY;INCENDIO DE COBERTURA VEGETAL;25123;0;0;0;0;0;0;0
10/08/2020;ANTIOQUIA;AMAGA;INCENDIO DE COBERTURA VEGETAL;5030;0;0;0;0;0;0;0
10/08/2020;CORDOBA;SAN PELAYO;VENDAVAL;23686;0;0;0;92;23;0;23
10/08/2020;ANTIOQUIA;TURBO;INUNDACION;5837;0;0;0;7;2;0;2
10/08/2020;HUILA;HOBO;INCENDIO DE COBERTURA VEGETAL;41349;0;0;0;0;0;0;0
10/08/2020;HUILA;NEIVA;INCENDIO DE COBERTURA VEGETAL;41001;0;0;0;0;0;0;0
10/08/2020;HUILA;PALERMO;INCENDIO DE COBERTURA VEGETAL;41524;0;0;0;0;0;0;0
10/08/2020;SUCRE;SINCELEJO;VENDAVAL;70001;0;0;0;45;9;0;9
10/09/2020;CUNDINAMARCA;CAPARRAPI;INCENDIO DE COBERTURA VEGETAL;25148;0;0;0;0;0;0;0
10/09/2020;BOYACA;SOCHA;ACCIDENTE MINERO;15757;2;2;0;0;0;0;0
10/09/2020;NARIÑO;ALBAN;INCENDIO DE COBERTURA VEGETAL;52019;0;0;0;0;0;0;0
10/09/2020;CUNDINAMARCA;CAPARRAPI;INCENDIO DE COBERTURA VEGETAL;25148;0;0;0;0;0;0;0
10/09/2020;ANTIOQUIA;TOLEDO;MOVIMIENTO EN MASA;5819;0;0;0;0;0;0;0
10/09/2020;ANTIOQUIA;FREDONIA;VENDAVAL;5282;0;0;0;150;30;0;30
10/10/2020;NORTE DE SANTANDER;PAMPLONA;INCENDIO DE COBERTURA VEGETAL;54518;0;0;0;0;0;0;0
10/10/2020;QUINDIO;ARMENIA;INCENDIO ESTRUCTURAL;63001;0;0;0;0;0;0;1
10/10/2020;META;GRANADA;INCENDIO DE COBERTURA VEGETAL;50313;0;0;0;0;0;0;0
10/10/2020;CUNDINAMARCA;SAN ANTONIO DEL TEQUENDAMA;INCENDIO DE COBERTURA VEGETAL;25645;0;0;0;0;0;0;0
10/10/2020;CAUCA;SOTARA;INCENDIO DE COBERTURA VEGETAL;19760;0;0;0;0;0;0;0
10/10/2020;CESAR;LA PAZ;VENDAVAL;20621;0;0;0;112;28;0;10
10/11/2020;MAGDALENA;DEPARTAMENTO;INUNDACION;47;0;0;0;0;0;0;0
10/11/2020;BOYACA;TOPAGA;ACCIDENTE MINERO;15820;2;4;0;6;0;0;0
10/11/2020;NARIÑO;CUMBAL;INCENDIO DE COBERTURA VEGETAL;52227;0;0;0;0;0;0;0
10/11/2020;MAGDALENA;SANTA BARBARA DE PINTO;INUNDACION;47720;0;0;0;68;17;0;17
10/11/2020;RISARALDA;BALBOA;TEMPORAL;66075;0;0;0;4;1;0;1
10/11/2020;NORTE DE SANTANDER;CUCUTA;INUNDACION;54001;0;0;0;0;0;0;0
10/11/2020;CUNDINAMARCA;COTA;ACCIDENTE TRANSPORTE TERRESTRE;25214;0;9;0;9;0;0;0
10/11/2020;META;EL DORADO;INUNDACION;50270;0;0;0;108;27;0;27
10/11/2020;NORTE DE SANTANDER;CACHIRA;MOVIMIENTO EN MASA;54128;0;0;0;24;6;0;6
10/11/2020;MAGDALENA;PLATO;INUNDACION;47555;0;0;0;5000;1250;0;850
10/11/2020;ANTIOQUIA;TOLEDO;MOVIMIENTO EN MASA;5819;0;0;0;0;0;0;0
10/11/2020;CUNDINAMARCA;GACHANCIPA;INUNDACION;25295;0;0;0;22;5;0;5
