FECHA;DEPARTAMENTO;MUNICIPIO;TIPO_DE_EVENTO;DIVIPOLA;FALLECIDOS;HERIDOS;DESAPARECIDOS;AFECTADOS;FAMILIAS;VIVIENDAS_DESTRUIDAS;VIVIENDAS_AVERIADAS
03/14/2019 ;NORTE DE SANTANDER;ABREGO;INCENDIO DE COBERTURA VEGETAL;54003;0;0;0;0;0;0;0
03/14/2019 ;SANTANDER;GAMBITA;AVENIDA TORRENCIAL;68298;0;0;0;0;0;0;0
03/14/2019 ;SANTANDER;MACARAVITA;SEQUIA;68425;0;0;0;0;0;0;0
3/11/2019;CUNDINAMARCA;VERGARA;VENDAVAL;25862;0;0;0;48;13;1;12
03/14/2019 ;RISARALDA;SANTA ROSA DE CABAL;INUNDACION;66682;0;0;0;60;12;0;12
03/14/2019 ;CALDAS;CHINCHINA;MOVIMIENTO EN MASA;17174;0;0;0;0;0;1;18
03/14/2019 ;BOYACA;AQUITANIA;INCENDIO DE COBERTURA VEGETAL;15047;0;0;0;0;0;0;0
03/14/2019 ;GUAINIA;INIRIDA;INCENDIO ESTRUCTURAL;94001;0;0;0;20;4;4;0
3/04/2019;MAGDALENA;SITIONUEVO;INCENDIO DE COBERTURA VEGETAL;47745;0;0;0;0;0;0;0
3/05/2019;MAGDALENA;SITIONUEVO;INCENDIO DE COBERTURA VEGETAL;47745;0;0;0;0;0;0;0
3/06/2019;MAGDALENA;SITIONUEVO;INCENDIO DE COBERTURA VEGETAL;47745;0;0;0;0;0;0;0
03/15/2019 ;CORDOBA;DEPARTAMENTO;SEQUIA;23;0;0;0;0;0;0;0
1/07/2019;MAGDALENA;SITIONUEVO;INCENDIO DE COBERTURA VEGETAL;47745;0;0;0;0;0;0;0
1/08/2019;MAGDALENA;SITIONUEVO;INCENDIO DE COBERTURA VEGETAL;47745;0;0;0;0;0;0;0
1/11/2019;MAGDALENA;SITIONUEVO;INCENDIO DE COBERTURA VEGETAL;47745;0;0;0;0;0;0;0
01/15/2019 ;MAGDALENA;SITIONUEVO;INCENDIO DE COBERTURA VEGETAL;47745;0;0;0;0;0;0;0
01/17/2019 ;MAGDALENA;SITIONUEVO;INCENDIO DE COBERTURA VEGETAL;47745;0;0;0;0;0;0;0
01/22/2019 ;MAGDALENA;SITIONUEVO;INCENDIO DE COBERTURA VEGETAL;47745;0;0;0;0;0;0;0
01/22/2019 ;MAGDALENA;SITIONUEVO;INCENDIO DE COBERTURA VEGETAL;47745;0;0;0;0;0;0;0
01/23/2019 ;MAGDALENA;SITIONUEVO;INCENDIO DE COBERTURA VEGETAL;47745;0;0;0;0;0;0;0
01/26/2019 ;MAGDALENA;SITIONUEVO;INCENDIO DE COBERTURA VEGETAL;47745;0;0;0;0;0;0;0
01/30/2019 ;MAGDALENA;SITIONUEVO;INCENDIO DE COBERTURA VEGETAL;47745;0;0;0;0;0;0;0
2/01/2019;MAGDALENA;SITIONUEVO;INCENDIO DE COBERTURA VEGETAL;47745;0;0;0;0;0;0;0
2/05/2019;MAGDALENA;SITIONUEVO;INCENDIO DE COBERTURA VEGETAL;47745;0;0;0;0;0;0;0
02/19/2019 ;MAGDALENA;SITIONUEVO;INCENDIO DE COBERTURA VEGETAL;47745;0;0;0;0;0;0;0
02/20/2019 ;MAGDALENA;SITIONUEVO;INCENDIO DE COBERTURA VEGETAL;47745;0;0;0;0;0;0;0
02/23/2019 ;MAGDALENA;SITIONUEVO;INCENDIO DE COBERTURA VEGETAL;47745;0;0;0;0;0;0;0
02/24/2019 ;MAGDALENA;SITIONUEVO;INCENDIO DE COBERTURA VEGETAL;47745;0;0;0;0;0;0;0
02/24/2019 ;MAGDALENA;SITIONUEVO;INCENDIO DE COBERTURA VEGETAL;47745;0;0;0;0;0;0;0
02/24/2019 ;MAGDALENA;SITIONUEVO;INCENDIO DE COBERTURA VEGETAL;47745;0;0;0;0;0;0;0
02/24/2019 ;MAGDALENA;SITIONUEVO;INCENDIO DE COBERTURA VEGETAL;47745;0;0;0;0;0;0;0
03/16/2019 ;VALLE DEL CAUCA;CALI;ACCIDENTE TRANSPORTE TERRESTRE;76001;1;3;0;4;0;0;0
03/15/2019 ;MAGDALENA;ZONA BANANERA;INCENDIO DE COBERTURA VEGETAL;47980;0;0;0;0;0;0;0
03/16/2019 ;ANTIOQUIA;TURBO;INCENDIO DE COBERTURA VEGETAL;5837;0;0;0;0;0;0;0
03/14/2019 ;RISARALDA;SANTA ROSA DE CABAL;VENDAVAL;66682;0;0;0;28;300;8;5
03/16/2019 ;META;SAN CARLOS DE GUAROA;INCENDIO DE COBERTURA VEGETAL;50680;0;0;0;0;0;0;0
03/16/2019 ;LA GUAJIRA;MAICAO;INCENDIO DE COBERTURA VEGETAL;44430;0;0;0;0;0;0;0
03/16/2019 ;LA GUAJIRA;ALBANIA;INCENDIO DE COBERTURA VEGETAL;44035;0;0;0;0;0;0;0
03/16/2019 ;LA GUAJIRA;MAICAO;INCENDIO DE COBERTURA VEGETAL;44430;0;0;0;0;0;0;0
1/02/2019;MAGDALENA;ALGARROBO;INCENDIO DE COBERTURA VEGETAL;47030;0;0;0;0;0;0;0
1/09/2019;MAGDALENA;ALGARROBO;INCENDIO DE COBERTURA VEGETAL;47030;0;0;0;0;0;0;0
01/13/2019 ;MAGDALENA;ALGARROBO;INCENDIO DE COBERTURA VEGETAL;47030;0;0;0;0;0;0;0
01/17/2019 ;MAGDALENA;ALGARROBO;INCENDIO DE COBERTURA VEGETAL;47030;0;0;0;0;0;0;0
01/25/2019 ;MAGDALENA;ALGARROBO;INCENDIO DE COBERTURA VEGETAL;47030;0;0;0;0;0;0;0
01/31/2019 ;MAGDALENA;ALGARROBO;INCENDIO DE COBERTURA VEGETAL;47030;0;0;0;0;0;0;0
2/01/2019;MAGDALENA;ALGARROBO;INCENDIO DE COBERTURA VEGETAL;47030;0;0;0;0;0;0;0
2/07/2019;MAGDALENA;ALGARROBO;INCENDIO DE COBERTURA VEGETAL;47030;0;0;0;0;0;0;0
2/08/2019;MAGDALENA;ALGARROBO;INCENDIO DE COBERTURA VEGETAL;47030;0;0;0;0;0;0;0
2/12/2019;MAGDALENA;ALGARROBO;INCENDIO DE COBERTURA VEGETAL;47030;0;0;0;0;0;0;0
02/14/2019 ;MAGDALENA;ALGARROBO;INCENDIO DE COBERTURA VEGETAL;47030;0;0;0;0;0;0;0
02/18/2019 ;MAGDALENA;ALGARROBO;INCENDIO DE COBERTURA VEGETAL;47030;0;0;0;0;0;0;0
3/06/2019;MAGDALENA;ALGARROBO;INCENDIO DE COBERTURA VEGETAL;47030;0;0;0;0;0;0;0
03/17/2019 ;TOLIMA;CHAPARRAL;MOVIMIENTO EN MASA;73168;2;2;0;2;0;1;0
03/17/2019 ;CUNDINAMARCA;CAQUEZA;INCENDIO DE COBERTURA VEGETAL;25151;0;0;0;0;0;0;0
03/17/2019 ;LA GUAJIRA;LA JAGUA DEL PILAR;INCENDIO DE COBERTURA VEGETAL;44420;0;0;0;0;0;0;0
03/17/2019 ;CASANARE;YOPAL;INCENDIO DE COBERTURA VEGETAL;85001;0;0;0;0;0;0;0
03/17/2019 ;MAGDALENA;ARACATACA;INCENDIO DE COBERTURA VEGETAL;47053;0;0;0;0;0;0;0
03/17/2019 ;CUNDINAMARCA;PAIME;VENDAVAL;25518;0;0;0;110;0;25;25
03/17/2019 ;CUNDINAMARCA;ANAPOIMA;VENDAVAL;25035;0;0;0;12;3;0;3
03/17/2019 ;QUINDIO;ARMENIA;INCENDIO ESTRUCTURAL;63001;0;0;0;0;0;0;0
03/17/2019 ;BOLIVAR;NOROSI;INCENDIO DE COBERTURA VEGETAL;13490;0;0;0;0;0;0;0
03/17/2019 ;BOLIVAR;REGIDOR;INCENDIO DE COBERTURA VEGETAL;13580;0;0;0;0;0;0;0
03/17/2019 ;NARIÑO;MOSQUERA;INCENDIO ESTRUCTURAL;52473;0;0;0;45;9;5;4
03/17/2019 ;META;PUERTO LOPEZ;INCENDIO DE COBERTURA VEGETAL;50573;0;0;0;0;0;0;0
03/18/2019 ;LA GUAJIRA;FONSECA;INCENDIO DE COBERTURA VEGETAL;44279;0;0;0;0;0;0;0
03/18/2019 ;MAGDALENA;CIENAGA;INCENDIO DE COBERTURA VEGETAL;47189;0;0;0;0;0;0;0
3/07/2019;CORDOBA;CHINU;INCENDIO DE COBERTURA VEGETAL;23182;0;0;0;0;0;0;0
03/16/2019 ;CORDOBA;TIERRALTA;INCENDIO DE COBERTURA VEGETAL;23807;0;0;0;0;0;0;0
03/16/2019 ;CORDOBA;TIERRALTA;INCENDIO DE COBERTURA VEGETAL;23807;0;0;0;0;0;0;0
03/16/2019 ;CORDOBA;MONTELIBANO;INCENDIO DE COBERTURA VEGETAL;23466;0;0;0;0;0;0;0
03/16/2019 ;CORDOBA;SAHAGUN;INCENDIO DE COBERTURA VEGETAL;23660;0;0;0;0;0;0;0
03/18/2019 ;CUNDINAMARCA;TOPAIPI;MOVIMIENTO EN MASA;25823;0;0;0;5;1;1;0
03/18/2019 ;CUNDINAMARCA;GUAYABETAL;ACCIDENTE TRANSPORTE TERRESTRE;25335;5;2;0;2;0;0;0
03/18/2019 ;META;PUERTO LOPEZ;INCENDIO DE COBERTURA VEGETAL;50573;0;0;0;0;0;0;0
03/18/2019 ;META;PUERTO CONCORDIA;INCENDIO DE COBERTURA VEGETAL;50450;0;0;0;0;0;0;0
03/18/2019 ;CUNDINAMARCA;FOMEQUE;INCENDIO DE COBERTURA VEGETAL;25279;0;0;0;0;0;0;0
03/18/2019 ;CUNDINAMARCA;CHIPAQUE;INCENDIO DE COBERTURA VEGETAL;25178;0;0;0;0;0;0;0
03/17/2019 ;ANTIOQUIA;CAREPA;INCENDIO DE COBERTURA VEGETAL;5147;0;0;0;0;0;0;0
03/18/2019 ;CESAR;SAN DIEGO;ACCIDENTE TRANSPORTE TERRESTRE;20750;2;15;0;15;0;0;0
03/17/2019 ;CUNDINAMARCA;SILVANIA;ACCIDENTE TRANSPORTE TERRESTRE;25743;1;1;0;113;32;0;32
03/17/2019 ;ANTIOQUIA;SAN JERONIMO;INCENDIO DE COBERTURA VEGETAL;5656;0;0;0;0;0;0;0
03/19/2019 ;ANTIOQUIA;PUERTO NARE;INUNDACION;5585;0;0;0;0;0;0;0
03/19/2019 ;QUINDIO;ARMENIA;DERRAME;63001;0;9;0;9;0;0;0
03/19/2019 ;BOYACA;MUZO;ACCIDENTE TRANSPORTE MARITIMO O FLUVIAL;15480;3;8;0;11;0;0;0
03/18/2019 ;CHOCO;EL LITORAL DEL SAN JUAN;INCENDIO ESTRUCTURAL;27250;0;0;0;2;1;1;0
03/19/2019 ;CASANARE;AGUAZUL;INCENDIO DE COBERTURA VEGETAL;85010;0;0;0;0;0;0;0
03/19/2019 ;RISARALDA;MISTRATO;MOVIMIENTO EN MASA;66456;0;0;0;0;0;0;0
03/19/2019 ;CALDAS;MANIZALES;MOVIMIENTO EN MASA;17001;0;0;0;5;1;0;1
03/18/2019 ;CUNDINAMARCA;FOMEQUE;INCENDIO DE COBERTURA VEGETAL;25279;0;0;0;0;0;0;0
03/19/2019 ;CUNDINAMARCA;SAN JUAN DE RIO SECO;TORMENTA ELECTRICA;25662;1;2;0;2;0;0;0
03/19/2019 ;CESAR;EL PASO;INCENDIO DE COBERTURA VEGETAL;20250;0;0;0;0;0;0;0
03/19/2019 ;CHOCO;CONDOTO;MOVIMIENTO EN MASA;27205;0;0;0;22;6;0;1
03/19/2019 ;MAGDALENA;ARACATACA;INCENDIO DE COBERTURA VEGETAL;47053;0;0;0;0;0;0;0
03/18/2019 ;TOLIMA;PURIFICACION;VENDAVAL;73585;0;0;0;59;23;2;21
03/18/2019 ;CESAR;PAILITAS;INCENDIO DE COBERTURA VEGETAL;20517;0;0;0;0;0;0;0
03/19/2019 ;NARIÑO;RICAURTE;MOVIMIENTO EN MASA;52612;0;0;0;0;0;0;0
03/15/2019 ;CAUCA;LA VEGA;VENDAVAL;19397;0;0;0;5;1;0;1
03/18/2019 ;CAUCA;CAJIBIO;TORMENTA ELECTRICA;19130;1;0;0;21;4;0;4
03/19/2019 ;CAUCA;PIENDAMO;VENDAVAL;19548;0;0;0;0;0;0;0
03/19/2019 ;CHOCO;CONDOTO;INUNDACION;27205;0;0;0;67;20;0;20
03/20/2019 ;QUINDIO;ARMENIA;INCENDIO ESTRUCTURAL;63001;0;3;0;12;3;0;3
03/18/2019 ;CASANARE;TRINIDAD;INCENDIO DE COBERTURA VEGETAL;85430;0;0;0;0;0;0;0
01/31/2019 ;SANTANDER;AGUADA;SEQUIA;68013;0;0;0;0;0;0;0
02/19/2019 ;SANTANDER;GUAVATA;SEQUIA;68324;0;0;0;0;0;0;0
03/15/2019 ;CAUCA;BOLIVAR;INCENDIO ESTRUCTURAL;19100;0;0;0;0;0;0;0
03/14/2019 ;CAUCA;LA VEGA;TORMENTA ELECTRICA;19397;0;0;0;0;0;0;0
03/19/2019 ;CAUCA;PUERTO TEJADA;AVENIDA TORRENCIAL;19573;0;0;0;135;27;8;19
03/20/2019 ;CAUCA;MIRANDA;AVENIDA TORRENCIAL;19455;0;0;0;2;0;0;0
03/19/2019 ;CAUCA;CORINTO;AVENIDA TORRENCIAL;19212;0;0;0;0;0;0;0
03/19/2019 ;CAUCA;TIMBIQUI;VENDAVAL;19809;0;0;0;4;1;0;1
03/20/2019 ;CHOCO;QUIBDO;INCENDIO ESTRUCTURAL;27001;0;0;0;19;6;2;2
03/20/2019 ;TOLIMA;DOLORES;VENDAVAL;73236;0;0;0;30;10;0;10
03/20/2019 ;TOLIMA;FRESNO;INUNDACION;73283;0;0;0;21;7;0;7
03/19/2019 ;BOGOTA, D.C.;BOGOTA, D.C.;INUNDACION;11001;0;0;0;66;13;0;13
03/20/2019 ;SANTANDER;ZAPATOCA;INCENDIO DE COBERTURA VEGETAL;68895;0;0;0;0;0;0;0
03/20/2019 ;CHOCO;QUIBDO;VENDAVAL;27001;0;0;0;0;0;0;0
03/21/2019 ;VALLE DEL CAUCA;DAGUA;EXPLOSION;76233;10;4;0;4;0;0;0
03/19/2019 ;CUNDINAMARCA;SESQUILE;INCENDIO DE COBERTURA VEGETAL;25736;0;0;0;0;0;0;0
03/20/2019 ;CUNDINAMARCA;CHOCONTA;INCENDIO DE COBERTURA VEGETAL;25183;0;0;0;0;0;0;0
03/21/2019 ;CUNDINAMARCA;SAN BERNARDO;VENDAVAL;25649;0;0;0;10;2;0;2
03/21/2019 ;META;PUERTO LOPEZ;INCENDIO DE COBERTURA VEGETAL;50573;0;0;0;0;0;0;0
03/21/2019 ;MAGDALENA;CIENAGA;INCENDIO DE COBERTURA VEGETAL;47189;0;0;0;0;0;0;0
03/21/2019 ;CORDOBA;TIERRALTA;INCENDIO DE COBERTURA VEGETAL;23807;0;0;0;0;0;0;0
03/21/2019 ;CHOCO;RIOSUCIO;INCENDIO ESTRUCTURAL;27615;0;0;0;3;1;1;0
03/21/2019 ;QUINDIO;LA TEBAIDA;INCENDIO ESTRUCTURAL;63401;0;0;0;11;2;2;0
03/22/2019 ;QUINDIO;ARMENIA;INCENDIO ESTRUCTURAL;63001;0;0;0;0;0;0;0
03/20/2019 ;GUAINIA;INIRIDA;VENDAVAL;94001;0;0;0;10;2;1;1
03/22/2019 ;BOYACA;PAEZ;OTROS;15514;0;0;0;0;0;0;0
3/10/2019;CUNDINAMARCA;YACOPI;VENDAVAL;25885;0;0;0;79;28;0;28
03/22/2019 ;VALLE DEL CAUCA;CALI;VENDAVAL;76001;0;0;0;35;7;0;7
03/22/2019 ;GUAINIA;INIRIDA;VENDAVAL;94001;0;0;0;5;1;0;1
03/18/2019 ;NARIÑO;ARBOLEDA;INCENDIO DE COBERTURA VEGETAL;52051;0;0;0;0;0;0;0
03/22/2019 ;RISARALDA;MARSELLA;VENDAVAL;66440;0;0;0;129;52;0;52
03/22/2019 ;CUNDINAMARCA;UTICA;AVENIDA TORRENCIAL;25851;1;1;0;2;0;0;0
03/22/2019 ;CUNDINAMARCA;UTICA;MOVIMIENTO EN MASA;25851;0;0;0;10;2;0;2
03/23/2019 ;VALLE DEL CAUCA;CALI;INCENDIO ESTRUCTURAL;76001;0;2;0;5;1;0;0
03/23/2019 ;ANTIOQUIA;AMAGA;TORMENTA ELECTRICA;5030;1;0;0;1;0;0;0
03/23/2019 ;GUAINIA;INIRIDA;COLAPSO ESTRUCTURAL;94001;0;0;0;5;1;0;1
03/23/2019 ;CHOCO;UNGUIA;INCENDIO DE COBERTURA VEGETAL;27800;0;0;0;0;0;0;0
03/22/2019 ;ANTIOQUIA;YARUMAL;DERRAME;5887;0;0;0;0;0;0;0
03/23/2019 ;GUAINIA;INIRIDA;INCENDIO DE COBERTURA VEGETAL;94001;0;0;0;0;0;0;0
03/23/2019 ;MAGDALENA;ARACATACA;INCENDIO DE COBERTURA VEGETAL;47053;0;0;0;0;0;0;0
03/22/2019 ;CUNDINAMARCA;PACHO;AVENIDA TORRENCIAL;25513;0;0;0;0;0;0;0
03/24/2019 ;ANTIOQUIA;TARAZA;INCENDIO ESTRUCTURAL;5790;0;0;0;0;0;0;0
03/21/2019 ;NARIÑO;POLICARPA;MOVIMIENTO EN MASA;52540;0;0;0;0;0;0;0
03/22/2019 ;NARIÑO;TAMINANGO;MOVIMIENTO EN MASA;52786;0;0;0;0;0;0;0
03/22/2019 ;CAUCA;TIMBIO;MOVIMIENTO EN MASA;19807;0;0;0;0;0;0;0
03/23/2019 ;CAUCA;LA VEGA;MOVIMIENTO EN MASA;19397;0;0;0;1;1;0;1
03/23/2019 ;CAUCA;INZA;MOVIMIENTO EN MASA;19355;0;0;0;0;0;0;0
03/23/2019 ;CUNDINAMARCA;PACHO;AVENIDA TORRENCIAL;25513;0;0;0;2;1;0;1
03/24/2019 ;CUNDINAMARCA;LA PEÑA;MOVIMIENTO EN MASA;25398;0;0;0;205;66;0;27
03/24/2019 ;CUNDINAMARCA;JERUSALEN;INUNDACION;25368;0;0;0;4;1;0;1
03/24/2019 ;NORTE DE SANTANDER;MUTISCUA;INUNDACION;54480;0;0;0;0;0;0;0
03/23/2019 ;CAUCA;POPAYAN;VENDAVAL;19001;0;0;0;80;16;0;15
03/24/2019 ;RISARALDA;PUEBLO RICO;INUNDACION;66572;0;0;0;4;1;0;1
03/25/2019 ;MAGDALENA;CIENAGA;INCENDIO DE COBERTURA VEGETAL;47189;0;0;0;0;0;0;0
03/25/2019 ;MAGDALENA;CIENAGA;INCENDIO DE COBERTURA VEGETAL;47189;0;0;0;0;0;0;0
03/25/2019 ;META;PUERTO LOPEZ;INCENDIO DE COBERTURA VEGETAL;50573;0;0;0;0;0;0;0
03/25/2019 ;META;PUERTO LOPEZ;INCENDIO DE COBERTURA VEGETAL;50573;0;0;0;0;0;0;0
03/25/2019 ;CUNDINAMARCA;CAQUEZA;INCENDIO DE COBERTURA VEGETAL;25151;0;0;0;0;0;0;0
03/25/2019 ;CASANARE;YOPAL;INCENDIO DE COBERTURA VEGETAL;85001;1;0;0;1;0;0;0
03/25/2019 ;META;PUERTO LLERAS;INCENDIO DE COBERTURA VEGETAL;50577;0;0;0;0;0;0;0
03/25/2019 ;CAUCA;SILVIA;AVENIDA TORRENCIAL;19743;0;0;0;0;0;0;0
03/25/2019 ;SANTANDER;EL PLAYON;VENDAVAL;68255;0;0;0;0;10;0;10
03/25/2019 ;CASANARE;TAURAMENA;INCENDIO DE COBERTURA VEGETAL;85410;0;0;0;0;0;0;0
03/25/2019 ;CASANARE;TRINIDAD;INCENDIO DE COBERTURA VEGETAL;85430;0;0;0;0;0;0;0
03/26/2019 ;CHOCO;TADO;INUNDACION;27787;0;0;0;425;85;0;73
03/26/2019 ;MAGDALENA;CIENAGA;INCENDIO DE COBERTURA VEGETAL;47189;0;0;0;0;0;0;0
03/25/2019 ;ANTIOQUIA;MEDELLIN;INUNDACION;5001;0;0;0;10;2;0;2
03/25/2019 ;CASANARE;AGUAZUL;INCENDIO DE COBERTURA VEGETAL;85010;0;0;0;0;0;0;0
03/26/2019 ;LA GUAJIRA;URUMITA;INCENDIO DE COBERTURA VEGETAL;44855;0;0;0;0;0;0;0
03/26/2019 ;LA GUAJIRA;SAN JUAN DEL CESAR;INCENDIO DE COBERTURA VEGETAL;44650;0;0;0;0;0;0;0
03/26/2019 ;NARIÑO;IPIALES;INCENDIO DE COBERTURA VEGETAL;52356;0;0;0;0;0;0;0
03/26/2019 ;MAGDALENA;ARACATACA;INCENDIO DE COBERTURA VEGETAL;47053;0;0;0;0;0;0;0
03/26/2019 ;CASANARE;AGUAZUL;INCENDIO DE COBERTURA VEGETAL;85010;0;0;0;0;0;0;0
03/26/2019 ;CUNDINAMARCA;GACHETA;INCENDIO DE COBERTURA VEGETAL;25297;0;0;0;0;0;0;0
03/26/2019 ;CUNDINAMARCA;FOSCA;INCENDIO DE COBERTURA VEGETAL;25281;0;0;0;0;0;0;0
03/26/2019 ;CUNDINAMARCA;FOSCA;INCENDIO DE COBERTURA VEGETAL;25281;0;0;0;0;0;0;0
03/26/2019 ;CUNDINAMARCA;CAQUEZA;INCENDIO DE COBERTURA VEGETAL;25151;0;0;0;0;0;0;0
03/14/2019 ;BOYACA;TUNJA;INCENDIO DE COBERTURA VEGETAL;15001;0;0;0;0;0;0;0
03/13/2019 ;BOYACA;GAMEZA;GRANIZADA;15296;0;0;0;0;0;0;0
03/25/2019 ;BOYACA;ALMEIDA;INCENDIO DE COBERTURA VEGETAL;15022;0;0;0;0;0;0;0
03/25/2019 ;BOYACA;SUTATENZA;INCENDIO DE COBERTURA VEGETAL;15778;0;0;0;0;0;0;0
03/25/2019 ;BOYACA;SOMONDOCO;INCENDIO DE COBERTURA VEGETAL;15761;0;0;0;0;0;0;0
03/25/2019 ;BOYACA;ALMEIDA;INCENDIO DE COBERTURA VEGETAL;15022;0;0;0;0;0;0;0
3/06/2019;CORDOBA;MONTERIA;SEQUIA;23001;0;0;0;0;0;0;0
03/25/2019 ;ARAUCA;PUERTO RONDON;INCENDIO DE COBERTURA VEGETAL;81591;0;0;0;0;0;0;0
03/22/2019 ;ARAUCA;ARAUQUITA;INCENDIO DE COBERTURA VEGETAL;81065;0;0;0;0;0;0;0
03/27/2019 ;LA GUAJIRA;RIOHACHA;INCENDIO DE COBERTURA VEGETAL;44001;0;0;0;0;0;0;0
03/27/2019 ;CASANARE;YOPAL;INCENDIO DE COBERTURA VEGETAL;85001;0;0;0;0;0;0;0
03/27/2019 ;GUAINIA;GUAINIA;INCENDIO ESTRUCTURAL;94000;0;0;0;20;4;4;0
03/27/2019 ;NARIÑO;CONSACA;INCENDIO DE COBERTURA VEGETAL;52207;0;0;0;0;0;0;0
03/27/2019 ;CUNDINAMARCA;CHOACHI;ACCIDENTE TRANSPORTE TERRESTRE;25181;0;2;0;8;0;0;0
03/26/2019 ;BOYACA;VIRACACHA;INCENDIO DE COBERTURA VEGETAL;15879;0;0;0;0;0;0;0
03/26/2019 ;MAGDALENA;EL PIÑON;INCENDIO DE COBERTURA VEGETAL;47258;0;0;0;0;0;0;0
03/25/2019 ;BOYACA;GUATEQUE;INCENDIO DE COBERTURA VEGETAL;15322;0;0;0;0;0;0;0
03/23/2019 ;HUILA;LA PLATA;COLAPSO ESTRUCTURAL;41396;0;2;0;10;1;0;1
03/24/2019 ;HUILA;ELIAS;INCENDIO DE COBERTURA VEGETAL;41244;0;0;0;0;0;0;0
03/24/2019 ;HUILA;GIGANTE;INCENDIO DE COBERTURA VEGETAL;41306;0;0;0;0;0;0;0
03/24/2019 ;HUILA;OPORAPA;VENDAVAL;41503;0;0;0;0;1;0;1
03/27/2019 ;META;EL CASTILLO;INCENDIO DE COBERTURA VEGETAL;50251;0;0;0;0;0;0;0
03/26/2019 ;CUNDINAMARCA;UBAQUE;INCENDIO DE COBERTURA VEGETAL;25841;0;0;0;0;0;0;0
03/27/2019 ;CASANARE;SAN LUIS DE PALENQUE;INCENDIO DE COBERTURA VEGETAL;85325;0;0;0;0;0;0;0
03/27/2019 ;CHOCO;UNGUIA;INCENDIO DE COBERTURA VEGETAL;27800;0;0;0;0;0;0;0
03/27/2019 ;BOYACA;TOTA;INCENDIO DE COBERTURA VEGETAL;15822;0;0;0;0;0;0;0
03/27/2019 ;LA GUAJIRA;DISTRACCION;INCENDIO DE COBERTURA VEGETAL;44098;0;0;0;0;0;0;0
03/27/2019 ;LA GUAJIRA;ALBANIA;INCENDIO DE COBERTURA VEGETAL;44035;0;0;0;0;0;0;0
03/27/2019 ;BOYACA;CHITA;INCENDIO DE COBERTURA VEGETAL;15183;0;0;0;0;0;0;0
03/26/2019 ;CALDAS;VICTORIA;MOVIMIENTO EN MASA;17867;0;0;0;0;0;0;0
02/27/2019 ;CORDOBA;PLANETA RICA;SEQUIA;23555;0;0;0;0;0;0;0
3/02/2019;CORDOBA;PURISIMA;INCENDIO DE COBERTURA VEGETAL;23586;0;0;0;0;0;0;0
03/28/2019 ;LA GUAJIRA;FONSECA;INCENDIO DE COBERTURA VEGETAL;44279;0;0;0;0;0;0;0
03/28/2019 ;CALDAS;VILLAMARIA;VENDAVAL;17873;0;0;0;0;16;0;16
03/28/2019 ;ANTIOQUIA;TITIRIBI;ACCIDENTE TRANSPORTE TERRESTRE;5809;2;3;0;3;0;0;0
03/28/2019 ;GUAINIA;GUAINIA;VENDAVAL;94000;0;0;0;5;1;0;1
03/28/2019 ;BOLIVAR;ARJONA;INCENDIO DE COBERTURA VEGETAL;13052;0;0;0;0;0;0;0
03/28/2019 ;CUNDINAMARCA;PUERTO SALGAR;ACCIDENTE TRANSPORTE MARITIMO O FLUVIAL;25572;0;0;1;1;0;0;0
03/28/2019 ;CUNDINAMARCA;MEDINA;INCENDIO DE COBERTURA VEGETAL;25438;0;0;0;0;0;0;0
03/28/2019 ;NARIÑO;BUESACO;INCENDIO DE COBERTURA VEGETAL;52110;0;0;0;0;0;0;0
03/29/2019 ;VALLE DEL CAUCA;YUMBO;INUNDACION;76892;0;0;0;0;9;0;9
03/29/2019 ;NARIÑO;PROVIDENCIA;INUNDACION;52565;0;0;0;0;1;0;1
03/29/2019 ;NARIÑO;SANTA BARBARA;INUNDACION;52696;0;0;0;0;0;0;0
03/29/2019 ;QUINDIO;ARMENIA;INUNDACION;63001;0;0;0;43;11;0;11
03/29/2019 ;BOLIVAR;CARTAGENA;INCENDIO ESTRUCTURAL;13001;0;0;0;0;0;0;0
03/29/2019 ;RISARALDA;MISTRATO;COLAPSO ESTRUCTURAL;66456;0;0;0;0;0;0;0
03/29/2019 ;SANTANDER;SAN VICENTE DE CHUCURI;MOVIMIENTO EN MASA;68689;0;0;0;5;1;1;0
03/29/2019 ;CUNDINAMARCA;FOMEQUE;INCENDIO DE COBERTURA VEGETAL;25279;0;0;0;0;0;0;0
03/30/2019 ;META;PUERTO GAITAN;INCENDIO DE COBERTURA VEGETAL;50568;0;0;0;0;0;0;0
03/29/2019 ;GUAINIA;INIRIDA;TORMENTA ELECTRICA;94001;1;0;0;1;0;0;0
03/29/2019 ;CUNDINAMARCA;GRANADA;ACCIDENTE TRANSPORTE TERRESTRE;25312;2;4;0;4;0;0;0
03/30/2019 ;CUNDINAMARCA;LA PALMA;MOVIMIENTO EN MASA;25394;0;0;0;296;97;0;97
03/29/2019 ;PUTUMAYO;ORITO;ACCIDENTE TRANSPORTE MARITIMO O FLUVIAL;86320;1;0;0;1;0;0;0
03/30/2019 ;ANTIOQUIA;FRONTINO;INCENDIO DE COBERTURA VEGETAL;5284;0;0;0;0;0;0;0
03/28/2019 ;CAUCA;CAJIBIO;VENDAVAL;19130;0;0;0;140;28;0;28
03/29/2019 ;CAUCA;PUERTO TEJADA;AVENIDA TORRENCIAL;19573;0;0;0;0;0;0;0
